cct_id,cct_city,cct_date,cct_card_type,cct_exp_type,cct_gender,cct_amount
10474,"Ahmedabad, India",21-Nov-13,Signature,Entertainment,F,55649
10475,"Greater Mumbai, India",21-Nov-13,Gold,Entertainment,M,150557
10476,"Greater Mumbai, India",31-Oct-13,Silver,Entertainment,M,285663
10477,"Greater Mumbai, India",02-Oct-14,Gold,Grocery,F,206746
10478,"Ahmedabad, India",04-Apr-15,Gold,Food,M,61115
10479,"Ahmedabad, India",04-Feb-15,Gold,Entertainment,F,217634
10480,"Bengaluru, India",26-Feb-14,Platinum,Fuel,M,148897
10481,"Greater Mumbai, India",12-Nov-13,Signature,Food,M,247905
10482,"Ahmedabad, India",05-Aug-14,Gold,Bills,F,110644
10483,"Greater Mumbai, India",15-Jul-14,Silver,Grocery,F,74532
10484,"Greater Mumbai, India",29-Mar-15,Gold,Bills,M,46321
10485,"Bengaluru, India",30-Jun-14,Silver,Bills,F,63508
10486,"Bengaluru, India",14-May-14,Silver,Grocery,F,225024
10487,"Delhi, India",12-Jan-14,Signature,Bills,F,90111
10488,"Greater Mumbai, India",01-Nov-13,Silver,Bills,M,274289
10489,"Greater Mumbai, India",15-May-14,Gold,Food,F,224963
10490,"Delhi, India",10-Mar-14,Gold,Food,M,6865
10491,"Greater Mumbai, India",10-Aug-14,Silver,Grocery,F,209121
10492,"Delhi, India",05-Jun-14,Platinum,Grocery,M,139814
10493,"Bengaluru, India",25-Jan-14,Platinum,Bills,F,102273
10494,"Ahmedabad, India",04-May-15,Signature,Entertainment,M,16139
10495,"Delhi, India",29-Mar-15,Gold,Grocery,M,73972
10496,"Delhi, India",23-Dec-13,Platinum,Entertainment,F,41211
10497,"Delhi, India",26-Jan-14,Signature,Food,F,276659
10498,"Delhi, India",04-Jun-14,Signature,Fuel,F,1618
10499,"Bengaluru, India",28-Jan-15,Platinum,Bills,F,195804
10500,"Greater Mumbai, India",22-Apr-15,Signature,Entertainment,F,114234
10501,"Ahmedabad, India",26-Oct-13,Signature,Fuel,M,223931
10502,"Ahmedabad, India",22-Dec-13,Silver,Bills,F,242799
10503,"Ahmedabad, India",01-Sep-14,Signature,Bills,F,34402
10504,"Greater Mumbai, India",08-Aug-14,Gold,Fuel,M,268142
10505,"Greater Mumbai, India",17-Sep-14,Platinum,Grocery,M,27442
10506,"Greater Mumbai, India",31-Mar-15,Silver,Fuel,F,180330
10507,"Delhi, India",15-Feb-15,Gold,Food,F,225742
10508,"Ahmedabad, India",13-Mar-15,Silver,Entertainment,F,167820
10509,"Ahmedabad, India",11-May-15,Signature,Entertainment,F,139607
10510,"Ahmedabad, India",06-Sep-14,Platinum,Grocery,M,102369
10511,"Greater Mumbai, India",14-Jun-14,Signature,Food,M,193781
10512,"Greater Mumbai, India",20-May-15,Platinum,Grocery,F,115842
10513,"Delhi, India",08-Mar-15,Silver,Grocery,F,252184
10514,"Delhi, India",31-Aug-14,Signature,Grocery,M,112907
10515,"Bengaluru, India",17-Jun-14,Platinum,Entertainment,F,196241
10516,"Ahmedabad, India",08-Jul-14,Signature,Entertainment,M,181864
10517,"Greater Mumbai, India",06-Jul-14,Signature,Food,F,51296
10518,"Delhi, India",10-Nov-13,Silver,Grocery,F,71373
10519,"Greater Mumbai, India",16-Oct-13,Silver,Fuel,M,230642
10520,"Greater Mumbai, India",16-Feb-15,Silver,Grocery,M,201207
10521,"Ahmedabad, India",21-Aug-14,Platinum,Food,F,226602
10522,"Delhi, India",21-Mar-14,Platinum,Entertainment,M,102971
10523,"Greater Mumbai, India",19-Nov-14,Signature,Bills,F,239092
10524,"Greater Mumbai, India",30-Nov-13,Signature,Bills,F,66497
10525,"Greater Mumbai, India",12-Dec-13,Silver,Grocery,M,108389
10526,"Bengaluru, India",29-Dec-13,Gold,Food,M,122432
10527,"Ahmedabad, India",04-May-15,Platinum,Grocery,M,35748
10528,"Greater Mumbai, India",18-Apr-14,Platinum,Entertainment,M,281005
10529,"Ahmedabad, India",01-Sep-14,Gold,Grocery,M,62856
10530,"Bengaluru, India",19-Feb-15,Silver,Grocery,F,110338
10531,"Bengaluru, India",06-Apr-14,Platinum,Fuel,M,146753
10532,"Bengaluru, India",30-Nov-13,Signature,Fuel,F,12594
10533,"Bengaluru, India",17-Sep-14,Platinum,Food,F,156150
10534,"Greater Mumbai, India",09-Jun-14,Silver,Grocery,M,169411
10535,"Greater Mumbai, India",04-Oct-14,Gold,Entertainment,F,140599
10536,"Greater Mumbai, India",07-Sep-14,Silver,Entertainment,F,258960
10537,"Greater Mumbai, India",07-Jun-14,Gold,Grocery,F,109239
10538,"Delhi, India",24-Sep-14,Gold,Fuel,F,128365
10539,"Greater Mumbai, India",16-Nov-14,Gold,Entertainment,F,96505
10540,"Ahmedabad, India",22-Feb-15,Silver,Fuel,M,118233
10541,"Greater Mumbai, India",09-Mar-14,Platinum,Fuel,F,269198
10542,"Delhi, India",17-Jul-14,Signature,Bills,M,60529
10543,"Bengaluru, India",08-Oct-14,Signature,Entertainment,M,104521
10544,"Bengaluru, India",10-Nov-14,Gold,Food,M,9055
10545,"Greater Mumbai, India",11-May-14,Silver,Bills,F,21018
10546,"Delhi, India",08-Dec-13,Silver,Grocery,F,25623
10547,"Bengaluru, India",29-Jan-15,Gold,Grocery,M,295939
10548,"Greater Mumbai, India",05-Aug-14,Gold,Fuel,M,288296
10549,"Greater Mumbai, India",14-Mar-14,Gold,Bills,F,284757
10550,"Bengaluru, India",25-Nov-14,Gold,Fuel,F,133110
10551,"Bengaluru, India",02-Nov-14,Platinum,Fuel,F,195112
10552,"Greater Mumbai, India",09-Jun-14,Platinum,Food,M,23169
10553,"Greater Mumbai, India",15-Jul-14,Platinum,Bills,F,261933
10554,"Ahmedabad, India",02-Aug-14,Gold,Grocery,M,177054
10555,"Ahmedabad, India",19-Nov-13,Platinum,Food,F,142069
10556,"Delhi, India",17-Jun-14,Silver,Entertainment,M,283974
10557,"Bengaluru, India",22-Apr-15,Gold,Food,F,46115
10558,"Delhi, India",20-Feb-14,Platinum,Fuel,F,191946
10559,"Bengaluru, India",26-Feb-14,Signature,Entertainment,M,145964
10560,"Ahmedabad, India",10-Apr-15,Silver,Fuel,M,272331
10561,"Ahmedabad, India",29-Oct-14,Signature,Food,F,33931
10562,"Greater Mumbai, India",26-Nov-13,Signature,Fuel,F,78784
10563,"Delhi, India",18-Feb-15,Platinum,Bills,M,13706
10564,"Bengaluru, India",14-Dec-14,Signature,Grocery,F,107300
10565,"Greater Mumbai, India",07-Dec-13,Gold,Entertainment,M,56258
10566,"Ahmedabad, India",11-Oct-14,Gold,Food,F,123759
10567,"Ahmedabad, India",30-Sep-14,Gold,Food,F,168609
10568,"Ahmedabad, India",17-Mar-15,Silver,Grocery,F,166579
10569,"Delhi, India",24-Mar-14,Silver,Food,F,106267
10570,"Greater Mumbai, India",19-Oct-13,Signature,Grocery,F,270228
10571,"Ahmedabad, India",08-Oct-14,Silver,Fuel,F,129585
10572,"Delhi, India",10-Nov-14,Signature,Food,F,277149
10573,"Greater Mumbai, India",02-Nov-13,Silver,Entertainment,F,61674
10574,"Bengaluru, India",30-Jun-14,Signature,Bills,F,240455
10575,"Delhi, India",16-Mar-15,Silver,Grocery,M,204389
10576,"Ahmedabad, India",09-Mar-15,Gold,Fuel,F,237631
10577,"Greater Mumbai, India",29-Oct-13,Signature,Fuel,F,154002
10578,"Bengaluru, India",26-Jul-14,Silver,Entertainment,F,40301
10579,"Ahmedabad, India",02-Jun-14,Gold,Grocery,F,266366
10580,"Greater Mumbai, India",06-Dec-14,Platinum,Bills,F,294693
10581,"Bengaluru, India",15-Mar-14,Gold,Entertainment,M,167524
10582,"Ahmedabad, India",21-Dec-14,Gold,Entertainment,M,186506
10583,"Bengaluru, India",17-Mar-15,Platinum,Grocery,F,195816
10584,"Bengaluru, India",15-Nov-14,Platinum,Grocery,F,177096
10585,"Ahmedabad, India",12-Mar-15,Signature,Food,F,88919
10586,"Greater Mumbai, India",11-Mar-15,Signature,Bills,M,11537
10587,"Greater Mumbai, India",08-Feb-15,Platinum,Grocery,M,88408
10588,"Delhi, India",04-Dec-14,Signature,Grocery,M,85228
10589,"Greater Mumbai, India",13-Jul-14,Platinum,Entertainment,M,33494
10590,"Greater Mumbai, India",07-Jun-14,Gold,Grocery,F,87298
10591,"Greater Mumbai, India",07-Jan-15,Platinum,Bills,F,267154
10592,"Delhi, India",29-Mar-15,Platinum,Fuel,F,230718
10593,"Greater Mumbai, India",04-Dec-14,Signature,Food,M,280528
10594,"Ahmedabad, India",27-Jan-15,Signature,Food,F,227147
10595,"Ahmedabad, India",17-Mar-14,Silver,Fuel,M,229919
10596,"Bengaluru, India",14-Sep-14,Signature,Entertainment,F,227819
10597,"Ahmedabad, India",08-Jan-14,Silver,Fuel,F,144708
10598,"Bengaluru, India",25-Sep-14,Gold,Grocery,F,151192
10599,"Greater Mumbai, India",30-Oct-13,Silver,Grocery,M,2611
10600,"Greater Mumbai, India",12-Sep-14,Signature,Food,F,263479
10601,"Delhi, India",10-Feb-15,Silver,Fuel,F,175964
10602,"Greater Mumbai, India",28-Sep-14,Silver,Entertainment,M,150439
10603,"Delhi, India",11-Feb-15,Gold,Food,F,247970
10604,"Ahmedabad, India",29-Oct-14,Signature,Food,M,124485
10605,"Delhi, India",29-Mar-15,Silver,Fuel,F,269290
10606,"Delhi, India",25-Sep-14,Platinum,Fuel,F,110163
10607,"Bengaluru, India",11-Oct-14,Gold,Food,M,293763
10608,"Delhi, India",14-Jul-14,Gold,Fuel,M,186697
10609,"Greater Mumbai, India",16-Oct-13,Gold,Fuel,M,103294
10610,"Delhi, India",06-Feb-15,Signature,Bills,M,290277
10611,"Greater Mumbai, India",25-Nov-13,Signature,Grocery,M,237217
10612,"Delhi, India",17-Aug-14,Gold,Fuel,F,290067
10613,"Bengaluru, India",23-Aug-14,Silver,Food,F,149939
10614,"Bengaluru, India",18-Jan-15,Signature,Bills,F,55218
10615,"Delhi, India",21-Jul-14,Gold,Entertainment,F,196777
10616,"Bengaluru, India",16-Jan-15,Gold,Fuel,F,277168
10617,"Bengaluru, India",24-Jan-14,Signature,Grocery,M,204753
10618,"Greater Mumbai, India",17-Dec-13,Gold,Grocery,M,205350
10619,"Bengaluru, India",21-Dec-13,Platinum,Grocery,F,184552
10620,"Bengaluru, India",06-Jan-14,Signature,Food,F,64351
10621,"Greater Mumbai, India",13-Jul-14,Signature,Fuel,M,218496
10622,"Ahmedabad, India",12-Feb-15,Silver,Bills,F,292319
10623,"Greater Mumbai, India",03-Dec-13,Silver,Bills,M,158705
10624,"Delhi, India",02-May-14,Silver,Bills,F,135331
10625,"Greater Mumbai, India",01-Aug-14,Platinum,Entertainment,F,289260
10626,"Ahmedabad, India",26-Jan-15,Platinum,Fuel,M,284877
10627,"Bengaluru, India",31-Jan-14,Signature,Fuel,M,184605
10628,"Delhi, India",31-May-14,Silver,Food,M,36790
10629,"Delhi, India",05-Mar-14,Signature,Food,M,35301
10630,"Bengaluru, India",26-Feb-15,Platinum,Bills,M,156150
10631,"Greater Mumbai, India",15-Dec-13,Silver,Grocery,F,37757
10632,"Bengaluru, India",27-Feb-15,Gold,Food,F,16818
10633,"Delhi, India",04-Dec-13,Gold,Food,M,147521
10634,"Greater Mumbai, India",24-Jan-14,Signature,Bills,M,86818
10635,"Ahmedabad, India",06-Dec-13,Silver,Food,M,265490
10636,"Bengaluru, India",19-Mar-14,Gold,Entertainment,M,229777
10637,"Greater Mumbai, India",17-Nov-13,Signature,Bills,M,82346
10638,"Delhi, India",29-Jan-14,Signature,Entertainment,M,168989
10639,"Ahmedabad, India",07-Oct-13,Platinum,Bills,M,56262
10640,"Delhi, India",24-May-15,Platinum,Food,M,74638
10641,"Bengaluru, India",03-Apr-15,Gold,Entertainment,F,115516
10642,"Ahmedabad, India",17-Sep-14,Gold,Fuel,M,6890
10643,"Ahmedabad, India",09-Sep-14,Gold,Bills,M,278819
10644,"Ahmedabad, India",07-Nov-14,Signature,Food,F,247360
10645,"Delhi, India",17-Sep-14,Signature,Entertainment,F,57527
10646,"Bengaluru, India",10-Feb-14,Gold,Food,M,40576
10647,"Ahmedabad, India",27-Dec-13,Gold,Fuel,F,199463
10648,"Greater Mumbai, India",14-Jul-14,Platinum,Fuel,F,197119
10649,"Ahmedabad, India",03-Jul-14,Platinum,Bills,F,79169
10650,"Greater Mumbai, India",08-Nov-14,Platinum,Fuel,M,162214
10651,"Delhi, India",16-Nov-14,Gold,Entertainment,M,281816
10652,"Delhi, India",14-Dec-14,Platinum,Food,F,85969
10653,"Bengaluru, India",06-Feb-14,Gold,Entertainment,M,254142
10654,"Greater Mumbai, India",19-Apr-15,Platinum,Bills,F,88280
10655,"Ahmedabad, India",13-Aug-14,Signature,Grocery,F,148146
10656,"Ahmedabad, India",23-Apr-15,Gold,Food,M,260478
10657,"Greater Mumbai, India",13-Nov-13,Silver,Fuel,M,49091
10658,"Delhi, India",25-Apr-14,Gold,Bills,M,15859
10659,"Greater Mumbai, India",19-Sep-14,Gold,Entertainment,F,259780
10660,"Greater Mumbai, India",23-May-15,Signature,Bills,M,19941
10661,"Ahmedabad, India",08-Jul-14,Platinum,Food,M,266068
10662,"Bengaluru, India",17-Oct-13,Signature,Fuel,M,141707
10663,"Greater Mumbai, India",27-Jun-14,Gold,Grocery,M,8884
10664,"Greater Mumbai, India",14-Jan-15,Platinum,Entertainment,M,47437
10665,"Greater Mumbai, India",30-Apr-15,Gold,Food,M,5088
10666,"Ahmedabad, India",30-Sep-14,Silver,Grocery,F,255547
10667,"Bengaluru, India",14-Apr-15,Silver,Grocery,F,204151
10668,"Bengaluru, India",29-Jul-14,Silver,Bills,F,238569
10669,"Delhi, India",13-Jul-14,Platinum,Food,M,105722
10670,"Ahmedabad, India",14-Apr-15,Signature,Food,F,254110
10671,"Ahmedabad, India",12-Apr-14,Platinum,Fuel,F,113412
10672,"Delhi, India",21-Oct-13,Signature,Grocery,F,101205
10673,"Greater Mumbai, India",21-Dec-14,Gold,Fuel,M,134078
10674,"Greater Mumbai, India",27-Feb-14,Signature,Food,M,163272
10675,"Delhi, India",29-Jul-14,Silver,Bills,F,150996
10676,"Greater Mumbai, India",24-Mar-14,Silver,Bills,F,238408
10677,"Ahmedabad, India",23-May-15,Platinum,Food,M,41726
10678,"Bengaluru, India",30-Aug-14,Platinum,Grocery,M,242751
10679,"Ahmedabad, India",23-Jan-15,Platinum,Fuel,M,98883
10680,"Bengaluru, India",26-Sep-14,Signature,Bills,F,139223
10681,"Ahmedabad, India",27-Aug-14,Signature,Bills,M,213979
10682,"Bengaluru, India",22-Jun-14,Signature,Food,F,234432
10683,"Ahmedabad, India",12-Mar-15,Platinum,Bills,M,287836
10684,"Greater Mumbai, India",11-Feb-15,Silver,Bills,F,106874
10685,"Ahmedabad, India",03-Aug-14,Gold,Food,M,286147
10686,"Delhi, India",19-Jun-14,Platinum,Food,F,64262
10687,"Ahmedabad, India",29-Oct-14,Platinum,Food,F,268388
10688,"Bengaluru, India",28-Aug-14,Signature,Grocery,M,251929
10689,"Greater Mumbai, India",06-Sep-14,Gold,Entertainment,F,198865
10690,"Greater Mumbai, India",02-May-15,Gold,Bills,M,27891
10691,"Greater Mumbai, India",26-Apr-15,Silver,Grocery,M,45204
10692,"Delhi, India",23-Dec-13,Platinum,Bills,F,262226
10693,"Bengaluru, India",09-Feb-15,Signature,Bills,F,238824
10694,"Delhi, India",17-Feb-14,Platinum,Food,M,265715
10695,"Delhi, India",12-Jun-14,Silver,Grocery,F,32540
10696,"Greater Mumbai, India",14-Feb-15,Silver,Grocery,F,223722
10697,"Bengaluru, India",04-Nov-14,Signature,Grocery,M,279250
10698,"Bengaluru, India",20-Sep-14,Signature,Fuel,F,279719
10699,"Delhi, India",07-Nov-14,Signature,Bills,M,260397
10700,"Bengaluru, India",07-Dec-14,Silver,Food,F,286523
10701,"Ahmedabad, India",29-Jan-14,Platinum,Entertainment,F,115799
10702,"Delhi, India",11-Nov-14,Silver,Grocery,M,294487
10703,"Bengaluru, India",23-Feb-14,Gold,Grocery,F,153070
10704,"Bengaluru, India",24-Feb-15,Gold,Bills,M,113493
10705,"Greater Mumbai, India",02-Nov-14,Platinum,Bills,M,9663
10706,"Delhi, India",19-Jan-14,Silver,Bills,M,281848
10707,"Ahmedabad, India",22-Aug-14,Silver,Entertainment,M,89433
10708,"Greater Mumbai, India",09-Jun-14,Silver,Grocery,M,163498
10709,"Greater Mumbai, India",08-Sep-14,Platinum,Food,M,102352
10710,"Ahmedabad, India",05-Dec-14,Silver,Grocery,F,36371
10711,"Greater Mumbai, India",14-Jan-14,Signature,Bills,F,203660
10712,"Greater Mumbai, India",29-Mar-15,Silver,Fuel,F,221358
10713,"Ahmedabad, India",21-Jan-15,Silver,Bills,M,47605
10714,"Bengaluru, India",02-Nov-13,Gold,Grocery,F,65007
10715,"Bengaluru, India",11-Oct-13,Platinum,Bills,M,201094
10716,"Greater Mumbai, India",27-Sep-14,Signature,Grocery,M,215123
10717,"Bengaluru, India",26-Sep-14,Gold,Grocery,F,270288
10718,"Delhi, India",15-Jun-14,Gold,Grocery,M,152952
10719,"Ahmedabad, India",28-Nov-13,Platinum,Grocery,F,49633
10720,"Delhi, India",26-Nov-14,Platinum,Entertainment,F,10916
10721,"Bengaluru, India",21-Sep-14,Silver,Entertainment,M,141441
10722,"Greater Mumbai, India",18-Mar-14,Silver,Entertainment,F,32412
10723,"Greater Mumbai, India",14-Apr-15,Platinum,Bills,M,56557
10724,"Greater Mumbai, India",29-Nov-14,Signature,Fuel,F,279948
10725,"Bengaluru, India",12-Feb-15,Signature,Bills,M,58598
10726,"Delhi, India",28-Mar-15,Signature,Bills,F,45427
10727,"Ahmedabad, India",08-Sep-14,Platinum,Entertainment,M,202255
10728,"Greater Mumbai, India",26-Jan-14,Platinum,Bills,M,112972
10729,"Ahmedabad, India",26-Mar-15,Silver,Bills,F,55596
10730,"Greater Mumbai, India",24-Jan-14,Gold,Entertainment,M,103068
10731,"Greater Mumbai, India",01-Nov-14,Silver,Entertainment,F,257454
10732,"Greater Mumbai, India",28-May-14,Gold,Fuel,F,90550
10733,"Greater Mumbai, India",12-Jan-14,Silver,Bills,F,104891
10734,"Ahmedabad, India",24-Mar-14,Signature,Entertainment,F,115565
10735,"Delhi, India",20-Jul-14,Silver,Grocery,F,63983
10736,"Ahmedabad, India",24-May-14,Silver,Food,M,137635
10737,"Bengaluru, India",19-Dec-13,Gold,Bills,F,102405
10738,"Ahmedabad, India",22-Dec-13,Silver,Grocery,M,284728
10739,"Delhi, India",10-Nov-14,Silver,Food,M,88815
10740,"Greater Mumbai, India",03-Dec-14,Silver,Bills,F,95384
10741,"Delhi, India",25-Dec-13,Gold,Fuel,F,47652
10742,"Greater Mumbai, India",25-Mar-14,Silver,Bills,F,129659
10743,"Ahmedabad, India",13-Dec-13,Signature,Bills,F,14886
10744,"Greater Mumbai, India",11-May-15,Signature,Entertainment,F,172703
10745,"Ahmedabad, India",19-Dec-13,Gold,Entertainment,F,20973
10746,"Delhi, India",10-Sep-14,Platinum,Bills,M,187569
10747,"Delhi, India",04-Mar-15,Signature,Grocery,F,129007
10748,"Ahmedabad, India",26-Jul-14,Platinum,Entertainment,M,137192
10749,"Delhi, India",21-Jun-14,Silver,Entertainment,F,252185
10750,"Delhi, India",13-Apr-15,Signature,Food,M,273005
10751,"Delhi, India",17-May-15,Platinum,Fuel,M,2948
10752,"Delhi, India",25-Jan-15,Signature,Grocery,F,240854
10753,"Ahmedabad, India",07-Sep-14,Gold,Grocery,F,132128
10754,"Ahmedabad, India",02-Mar-14,Silver,Fuel,M,263893
10755,"Ahmedabad, India",26-Feb-14,Platinum,Entertainment,F,290623
10756,"Delhi, India",01-Aug-14,Gold,Bills,M,124630
10757,"Bengaluru, India",03-Mar-15,Silver,Food,F,101691
10758,"Greater Mumbai, India",31-Jul-14,Signature,Entertainment,M,225420
10759,"Ahmedabad, India",06-May-15,Silver,Entertainment,F,56347
10760,"Bengaluru, India",16-Jan-15,Platinum,Fuel,F,173211
10761,"Ahmedabad, India",22-Apr-14,Platinum,Entertainment,M,120125
10762,"Ahmedabad, India",01-Feb-15,Gold,Bills,M,98103
10763,"Delhi, India",20-Sep-14,Silver,Bills,M,126904
10764,"Greater Mumbai, India",01-Feb-14,Gold,Grocery,M,289969
10765,"Greater Mumbai, India",13-Feb-15,Platinum,Grocery,F,100992
10766,"Greater Mumbai, India",10-Jan-14,Signature,Food,F,106252
10767,"Bengaluru, India",03-Jul-14,Platinum,Fuel,M,193734
10768,"Bengaluru, India",16-Aug-14,Silver,Bills,F,227283
10769,"Ahmedabad, India",09-Nov-14,Gold,Fuel,M,25035
10770,"Bengaluru, India",29-Dec-13,Platinum,Entertainment,F,296589
10771,"Bengaluru, India",30-Mar-14,Silver,Bills,F,5077
10772,"Bengaluru, India",04-Jun-14,Platinum,Bills,M,190335
10773,"Greater Mumbai, India",11-Sep-14,Gold,Bills,M,216237
10774,"Greater Mumbai, India",25-Nov-13,Platinum,Entertainment,F,296742
10775,"Delhi, India",25-May-14,Gold,Fuel,F,258244
10776,"Ahmedabad, India",06-Mar-14,Platinum,Fuel,M,131090
10777,"Delhi, India",05-Aug-14,Silver,Food,F,226158
10778,"Delhi, India",29-Nov-13,Silver,Fuel,F,207993
10779,"Ahmedabad, India",10-Apr-15,Platinum,Food,F,190487
10780,"Greater Mumbai, India",09-Dec-14,Signature,Entertainment,M,190672
10781,"Bengaluru, India",05-Feb-15,Silver,Fuel,M,153878
10782,"Ahmedabad, India",24-Jan-15,Gold,Food,M,165963
10783,"Ahmedabad, India",27-Mar-15,Silver,Food,F,264577
10784,"Greater Mumbai, India",16-Feb-14,Platinum,Fuel,M,128793
10785,"Delhi, India",27-Apr-14,Gold,Bills,F,192900
10786,"Delhi, India",11-Apr-15,Silver,Food,F,189914
10787,"Greater Mumbai, India",03-Apr-14,Platinum,Bills,M,69842
10788,"Ahmedabad, India",20-Mar-15,Gold,Food,F,32790
10789,"Delhi, India",05-Nov-13,Silver,Food,M,104517
10790,"Bengaluru, India",17-Jan-14,Platinum,Food,M,276188
10791,"Greater Mumbai, India",27-Nov-14,Signature,Fuel,M,279599
10792,"Greater Mumbai, India",20-Jul-14,Gold,Fuel,M,138817
10793,"Delhi, India",25-Apr-15,Silver,Bills,M,184400
10794,"Greater Mumbai, India",10-Mar-14,Silver,Bills,F,48212
10795,"Bengaluru, India",23-Jan-14,Silver,Fuel,M,204438
10796,"Greater Mumbai, India",10-Aug-14,Signature,Fuel,M,262142
10797,"Bengaluru, India",13-May-14,Silver,Food,M,281654
10798,"Greater Mumbai, India",08-Nov-13,Platinum,Bills,F,30035
10799,"Delhi, India",04-Sep-14,Silver,Grocery,F,14374
10800,"Bengaluru, India",13-Feb-14,Signature,Grocery,F,52949
10801,"Bengaluru, India",21-Jan-14,Signature,Fuel,M,19917
10802,"Delhi, India",20-May-14,Silver,Bills,M,29036
10803,"Delhi, India",17-Jun-14,Signature,Entertainment,F,102197
10804,"Bengaluru, India",09-Apr-15,Platinum,Food,M,148861
10805,"Delhi, India",22-Oct-13,Platinum,Entertainment,F,268300
10806,"Delhi, India",13-Feb-15,Gold,Grocery,M,223303
10807,"Bengaluru, India",30-Oct-14,Gold,Food,M,299162
10808,"Greater Mumbai, India",31-Jan-15,Gold,Food,F,23783
10809,"Greater Mumbai, India",25-Jun-14,Gold,Grocery,M,4242
10810,"Delhi, India",20-Nov-14,Platinum,Fuel,F,291118
10811,"Delhi, India",26-Jun-14,Silver,Food,M,204273
10812,"Ahmedabad, India",24-Dec-13,Silver,Food,F,32448
10813,"Ahmedabad, India",10-Mar-15,Platinum,Entertainment,F,102638
10814,"Ahmedabad, India",14-May-14,Gold,Bills,M,225082
10815,"Bengaluru, India",05-Oct-14,Silver,Grocery,F,7700
10816,"Bengaluru, India",04-May-15,Silver,Bills,F,242353
10817,"Bengaluru, India",06-Nov-13,Signature,Food,M,113095
10818,"Delhi, India",03-Jan-15,Platinum,Fuel,F,26189
10819,"Ahmedabad, India",01-Mar-14,Gold,Fuel,F,27494
10820,"Bengaluru, India",25-Nov-13,Signature,Bills,F,55806
